ensembl_gene_id	hgnc_symbol	gene_biotype	chromosome_name	start_position	end_position	gene_biotype
ENSG00000198300	PEG3	protein_coding	19	57321445	57352096	protein_coding
ENSG00000130810	PPAN	protein_coding	19	10216965	10225414	protein_coding
ENSG00000177202	SPACA4	protein_coding	19	49110000	49110970	protein_coding
ENSG00000063177	RPL18	protein_coding	19	49118585	49122793	protein_coding
ENSG00000160352	ZNF714	protein_coding	19	21264965	21308073	protein_coding
ENSG00000063176	SPHK2	protein_coding	19	49122548	49133974	protein_coding
ENSG00000196705	ZNF431	protein_coding	19	21324827	21373034	protein_coding
ENSG00000131864	USP29	protein_coding	19	57630506	57643294	protein_coding
ENSG00000182141	ZNF708	protein_coding	19	21473962	21512227	protein_coding
ENSG00000141946	ZIM3	protein_coding	19	57645464	57656570	protein_coding
ENSG00000172687	ZNF738	protein_coding	19	21541732	21562104	protein_coding
ENSG00000258873	DUXA	protein_coding	19	57665389	57678811	protein_coding
ENSG00000196268	ZNF493	protein_coding	19	21579921	21610375	protein_coding
ENSG00000083844	ZNF264	protein_coding	19	57702868	57724724	protein_coding
ENSG00000269237	""	protein_coding	19	21587961	21674068	protein_coding
ENSG00000197013	ZNF429	protein_coding	19	21679484	21739072	protein_coding
ENSG00000170684	ZNF296	protein_coding	19	45574758	45579846	protein_coding
ENSG00000244165	P2RY11	protein_coding	19	10222214	10226048	protein_coding
ENSG00000142252	GEMIN7	protein_coding	19	45582453	45594782	protein_coding
ENSG00000197020	ZNF100	protein_coding	19	21905568	21950430	protein_coding
ENSG00000198521	ZNF43	protein_coding	19	21987752	22034927	protein_coding
ENSG00000007047	MARK4	protein_coding	19	45582546	45808541	protein_coding
ENSG00000130811	EIF3G	protein_coding	19	10225693	10230596	protein_coding
ENSG00000105146	AURKC	protein_coding	19	57742377	57746916	protein_coding
ENSG00000160321	ZNF208	protein_coding	19	22115760	22193751	protein_coding
ENSG00000197134	ZNF257	protein_coding	19	22235254	22274282	protein_coding
ENSG00000105516	DBP	protein_coding	19	49133287	49140695	protein_coding
ENSG00000063180	CA11	protein_coding	19	49141199	49149569	protein_coding
ENSG00000204524	ZNF805	protein_coding	19	57751973	57766503	protein_coding
ENSG00000197714	ZNF460	protein_coding	19	57791419	57804937	protein_coding
ENSG00000142233	NTN5	protein_coding	19	49164664	49176338	protein_coding
ENSG00000178229	ZNF543	protein_coding	19	57831877	57842144	protein_coding
ENSG00000131845	ZNF304	protein_coding	19	57862675	57871266	protein_coding
ENSG00000176920	FUT2	protein_coding	19	49199228	49209207	protein_coding
ENSG00000130816	DNMT1	protein_coding	19	10244021	10341962	protein_coding
ENSG00000152433	ZNF547	protein_coding	19	57874845	57890933	protein_coding
ENSG00000196109	ZNF676	protein_coding	19	22361893	22379753	protein_coding
ENSG00000196350	ZNF729	protein_coding	19	22469210	22499978	protein_coding
ENSG00000256060	TRAPPC2P1	protein_coding	19	57874879	57876721	protein_coding
ENSG00000197360	ZNF98	protein_coding	19	22573821	22715287	protein_coding
ENSG00000268133	""	protein_coding	19	57874934	57909952	protein_coding
ENSG00000176909	MAMSTR	protein_coding	19	49215999	49222978	protein_coding
ENSG00000229676	ZNF492	protein_coding	19	22817126	22850472	protein_coding
ENSG00000188785	ZNF548	protein_coding	19	57901218	57912786	protein_coding
ENSG00000213973	ZNF99	protein_coding	19	22939007	22966909	protein_coding
ENSG00000269067	ZNF728	protein_coding	19	23158270	23185978	protein_coding
ENSG00000183850	ZNF730	protein_coding	19	23258012	23330021	protein_coding
ENSG00000196081	ZNF724P	protein_coding	19	23404401	23433192	protein_coding
ENSG00000104866	PPP1R37	protein_coding	19	45594654	45651335	protein_coding
ENSG00000167232	ZNF91	protein_coding	19	23487793	23578362	protein_coding
ENSG00000269533	""	protein_coding	19	57901252	57931362	protein_coding
ENSG00000179846	NKPD1	protein_coding	19	45653008	45663408	protein_coding
ENSG00000007255	TRAPPC6A	protein_coding	19	45666186	45681495	protein_coding
ENSG00000189114	BLOC1S3	protein_coding	19	45682003	45685059	protein_coding
ENSG00000267545	""	protein_coding	19	45683080	45705702	protein_coding
ENSG00000266958	""	protein_coding	19	45690646	45720191	protein_coding
ENSG00000130201	EXOC3L2	protein_coding	19	45715879	45737469	protein_coding
ENSG00000197372	ZNF675	protein_coding	19	23708433	23870022	protein_coding
ENSG00000104879	CKM	protein_coding	19	45809672	45826235	protein_coding
ENSG00000268533	""	protein_coding	19	57905551	57949825	protein_coding
ENSG00000186272	ZNF17	protein_coding	19	57922531	57933307	protein_coding
ENSG00000196172	ZNF681	protein_coding	19	23921997	23941693	protein_coding
ENSG00000186230	ZNF749	protein_coding	19	57946697	57956853	protein_coding
ENSG00000205246	RPSAP58	protein_coding	19	23945807	24010937	protein_coding
ENSG00000268163	""	protein_coding	19	57949338	57988904	protein_coding
ENSG00000178201	VN1R1	protein_coding	19	57966542	57967854	protein_coding
ENSG00000213967	ZNF726	protein_coding	19	24097678	24127961	protein_coding
ENSG00000197128	ZNF772	protein_coding	19	57978031	57988938	protein_coding
ENSG00000105538	RASIP1	protein_coding	19	49223844	49243978	protein_coding
ENSG00000105136	ZNF419	protein_coding	19	57999079	58006048	protein_coding
ENSG00000182264	IZUMO1	protein_coding	19	49244109	49250166	protein_coding
ENSG00000174951	FUT1	protein_coding	19	49251268	49258647	protein_coding
ENSG00000213096	ZNF254	protein_coding	19	24216276	24312654	protein_coding
ENSG00000105550	FGF21	protein_coding	19	49258816	49261587	protein_coding
ENSG00000169021	UQCRFS1	protein_coding	19	29698173	29704448	protein_coding
ENSG00000187135	VSTM2B	protein_coding	19	30017406	30055386	protein_coding
ENSG00000105552	BCAT2	protein_coding	19	49298319	49314286	protein_coding
ENSG00000105171	POP4	protein_coding	19	30094924	30108144	protein_coding
ENSG00000104892	KLC3	protein_coding	19	45836692	45854778	protein_coding
ENSG00000268341	""	protein_coding	19	45842445	45842639	protein_coding
ENSG00000267534	S1PR2	protein_coding	19	10334520	10341948	protein_coding
ENSG00000105364	MRPL4	protein_coding	19	10362577	10370721	protein_coding
ENSG00000104884	ERCC2	protein_coding	19	45853095	45874176	protein_coding
ENSG00000087076	HSD17B14	protein_coding	19	49316274	49339935	protein_coding
ENSG00000268107	""	protein_coding	19	57999086	58016749	protein_coding
ENSG00000152439	ZNF773	protein_coding	19	58011283	58029772	protein_coding
ENSG00000105559	PLEKHA4	protein_coding	19	49340354	49371889	protein_coding
ENSG00000121406	ZNF549	protein_coding	19	58038693	58068910	protein_coding
ENSG00000251369	ZNF550	protein_coding	19	58046625	58071231	protein_coding
ENSG00000166289	PLEKHF1	protein_coding	19	30155963	30166364	protein_coding
ENSG00000131943	C19orf12	protein_coding	19	30191721	30206364	protein_coding
ENSG00000104881	PPP1R13L	protein_coding	19	45882892	45909607	protein_coding
ENSG00000105173	CCNE1	protein_coding	19	30302805	30315215	protein_coding
ENSG00000083817	ZNF416	protein_coding	19	58082934	58090295	protein_coding
ENSG00000171649	ZIK1	protein_coding	19	58089824	58105145	protein_coding
ENSG00000183647	ZNF530	protein_coding	19	58111253	58124090	protein_coding
ENSG00000090339	ICAM1	protein_coding	19	10381511	10397291	protein_coding
ENSG00000213762	ZNF134	protein_coding	19	58125601	58134724	protein_coding
ENSG00000105176	URI1	protein_coding	19	30414551	30506611	protein_coding
ENSG00000087074	PPP1R15A	protein_coding	19	49375649	49379314	protein_coding
ENSG00000105371	ICAM4	protein_coding	19	10397643	10399198	protein_coding
ENSG00000121417	ZNF211	protein_coding	19	58141761	58154147	protein_coding
ENSG00000104804	TULP2	protein_coding	19	49384222	49401990	protein_coding
ENSG00000117877	CD3EAP	protein_coding	19	45909467	45914024	protein_coding
ENSG00000104805	NUCB1	protein_coding	19	49403307	49426629	protein_coding
ENSG00000105376	ICAM5	protein_coding	19	10400657	10407454	protein_coding
ENSG00000220201	ZGLP1	protein_coding	19	10415479	10420556	protein_coding
ENSG00000012061	ERCC1	protein_coding	19	45910591	45982086	protein_coding
ENSG00000267673	FDX1L	protein_coding	19	10416103	10426691	protein_coding
ENSG00000198597	ZNF536	protein_coding	19	30719197	31204445	protein_coding
ENSG00000268953	""	protein_coding	19	31640362	31640757	protein_coding
ENSG00000121297	TSHZ3	protein_coding	19	31765851	31840453	protein_coding
ENSG00000180532	ZSCAN4	protein_coding	19	58180303	58190520	protein_coding
ENSG00000204519	ZNF551	protein_coding	19	58193337	58228669	protein_coding
ENSG00000168813	ZNF507	protein_coding	19	32836500	32878573	protein_coding
ENSG00000269026	""	protein_coding	19	58193413	58264943	protein_coding
ENSG00000268948	""	protein_coding	19	58203868	58204128	protein_coding
ENSG00000179909	ZNF154	protein_coding	19	58208735	58220579	protein_coding
ENSG00000083814	ZNF671	protein_coding	19	58231119	58238992	protein_coding
ENSG00000167807	""	protein_coding	19	10416103	10426685	protein_coding
ENSG00000267303	""	protein_coding	19	10426147	10431354	protein_coding
ENSG00000152443	ZNF776	protein_coding	19	58258164	58269527	protein_coding
ENSG00000161847	RAVER1	protein_coding	19	10426888	10444316	protein_coding
ENSG00000083828	ZNF586	protein_coding	19	58281023	58331307	protein_coding
ENSG00000269093	""	protein_coding	19	32895915	32896466	protein_coding
ENSG00000104808	DHDH	protein_coding	19	49436939	49448226	protein_coding
ENSG00000178904	DPY19L3	protein_coding	19	32896449	32976801	protein_coding
ENSG00000087088	BAX	protein_coding	19	49458072	49465055	protein_coding
ENSG00000178935	ZNF552	protein_coding	19	58315209	58326281	protein_coding
ENSG00000268750	""	protein_coding	19	58331087	58370309	protein_coding
ENSG00000269343	ZNF587B	protein_coding	19	58331099	58370018	protein_coding
ENSG00000204514	ZNF814	protein_coding	19	58360099	58400442	protein_coding
ENSG00000125740	FOSB	protein_coding	19	45971253	45978437	protein_coding
ENSG00000087086	FTL	protein_coding	19	49468558	49470135	protein_coding
ENSG00000076662	ICAM3	protein_coding	19	10444452	10450499	protein_coding
ENSG00000198466	ZNF587	protein_coding	19	58361225	58376480	protein_coding
ENSG00000125744	RTN2	protein_coding	19	45988547	46000319	protein_coding
ENSG00000269476	""	protein_coding	19	58388133	58427959	protein_coding
ENSG00000173480	ZNF417	protein_coding	19	58411664	58427978	protein_coding
ENSG00000105185	PDCD5	protein_coding	19	33071974	33078358	protein_coding
ENSG00000105397	TYK2	protein_coding	19	10461209	10491352	protein_coding
ENSG00000104812	GYS1	protein_coding	19	49471382	49496567	protein_coding
ENSG00000196724	ZNF418	protein_coding	19	58433252	58446761	protein_coding
ENSG00000105186	ANKRD27	protein_coding	19	33087913	33167503	protein_coding
ENSG00000152454	ZNF256	protein_coding	19	58452201	58459043	protein_coding
ENSG00000177025	C19orf18	protein_coding	19	58469805	58485902	protein_coding
ENSG00000213889	PPM1N	protein_coding	19	45992035	46005768	protein_coding
ENSG00000166704	ZNF606	protein_coding	19	58488421	58514717	protein_coding
ENSG00000105401	CDC37	protein_coding	19	10501810	10530797	protein_coding
ENSG00000125753	VASP	protein_coding	19	46009837	46030241	protein_coding
ENSG00000176593	""	protein_coding	19	58513429	58522600	protein_coding
ENSG00000152467	ZSCAN1	protein_coding	19	58545400	58565999	protein_coding
ENSG00000176293	ZNF135	protein_coding	19	58570607	58597677	protein_coding
ENSG00000183207	RUVBL2	protein_coding	19	49496705	49519252	protein_coding
ENSG00000186326	RGS9BP	protein_coding	19	33166313	33169206	protein_coding
ENSG00000125741	OPA3	protein_coding	19	46030685	46105470	protein_coding
ENSG00000213965	NUDT19	protein_coding	19	33182867	33204702	protein_coding
ENSG00000177464	GPR4	protein_coding	19	46093022	46105466	protein_coding
ENSG00000173809	TDRD12	protein_coding	19	33210659	33320483	protein_coding
ENSG00000065989	PDE4A	protein_coding	19	10527449	10580305	protein_coding
ENSG00000125746	EML2	protein_coding	19	46110252	46148887	protein_coding
ENSG00000104826	LHB	protein_coding	19	49519237	49520338	protein_coding
ENSG00000104827	CGB	protein_coding	19	49526126	49527590	protein_coding
ENSG00000121413	ZSCAN18	protein_coding	19	58595205	58629794	protein_coding
ENSG00000267335	""	protein_coding	19	49526210	49540152	protein_coding
ENSG00000104818	CGB2	protein_coding	19	49535169	49536495	protein_coding
ENSG00000267631	CGB1	protein_coding	19	49538831	49552006	protein_coding
ENSG00000189052	CGB5	protein_coding	19	49547141	49548568	protein_coding
ENSG00000021488	SLC7A9	protein_coding	19	33321415	33360672	protein_coding
ENSG00000181894	ZNF329	protein_coding	19	58637619	58666477	protein_coding
ENSG00000171606	ZNF274	protein_coding	19	58694396	58724928	protein_coding
ENSG00000121289	CEP89	protein_coding	19	33369902	33462897	protein_coding
ENSG00000079999	KEAP1	protein_coding	19	10596796	10614417	protein_coding
ENSG00000180739	S1PR5	protein_coding	19	10623623	10628607	protein_coding
ENSG00000131944	C19orf40	protein_coding	19	33463115	33469128	protein_coding
ENSG00000130734	ATG4D	protein_coding	19	10654571	10664094	protein_coding
ENSG00000198131	ZNF544	protein_coding	19	58739960	58788815	protein_coding
ENSG00000267757	C19orf83	protein_coding	19	46144752	46146098	protein_coding
ENSG00000131941	RHPN2	protein_coding	19	33469499	33555794	protein_coding
ENSG00000213030	CGB8	protein_coding	19	49550895	49552400	protein_coding
ENSG00000196337	CGB7	protein_coding	19	49557531	49562117	protein_coding
ENSG00000010310	GIPR	protein_coding	19	46171502	46186982	protein_coding
ENSG00000225950	NTF4	protein_coding	19	49559050	49568333	protein_coding
ENSG00000104848	KCNA7	protein_coding	19	49570675	49576198	protein_coding
ENSG00000104852	SNRNP70	protein_coding	19	49588676	49611862	protein_coding
ENSG00000129347	KRI1	protein_coding	19	10663761	10676713	protein_coding
ENSG00000125743	SNRPD2	protein_coding	19	46190712	46195827	protein_coding
ENSG00000011478	QPCTL	protein_coding	19	46195741	46207247	protein_coding
ENSG00000104863	LIN7B	protein_coding	19	49617581	49621717	protein_coding
ENSG00000076650	GPATCH1	protein_coding	19	33571786	33621448	protein_coding
ENSG00000177051	FBXO46	protein_coding	19	46213887	46234162	protein_coding
ENSG00000237452	""	protein_coding	19	46236509	46267792	protein_coding
ENSG00000269545	""	protein_coding	19	58740831	58798173	protein_coding
ENSG00000083842	""	protein_coding	19	58790317	58807254	protein_coding
ENSG00000177045	SIX5	protein_coding	19	46268043	46272484	protein_coding
ENSG00000273439	ZNF8	protein_coding	19	58790318	58807254	protein_coding
ENSG00000267216	""	protein_coding	19	58790332	58826563	protein_coding
ENSG00000182318	ZSCAN22	protein_coding	19	58838385	58853698	protein_coding
ENSG00000221916	C19orf73	protein_coding	19	49621655	49622397	protein_coding
ENSG00000121410	A1BG	protein_coding	19	58856544	58864865	protein_coding
ENSG00000174586	ZNF497	protein_coding	19	58865723	58874214	protein_coding
ENSG00000177380	PPFIA3	protein_coding	19	49622646	49654283	protein_coding
ENSG00000104936	DMPK	protein_coding	19	46272975	46285810	protein_coding
ENSG00000152475	ZNF837	protein_coding	19	58878985	58892427	protein_coding
ENSG00000083845	RPS5	protein_coding	19	58897767	58906173	protein_coding
ENSG00000129355	CDKN2D	protein_coding	19	10677138	10679735	protein_coding
ENSG00000129354	AP1M2	protein_coding	19	10683347	10697991	protein_coding
ENSG00000269855	""	protein_coding	19	58907457	58908407	protein_coding
ENSG00000171574	ZNF584	protein_coding	19	58912871	58929694	protein_coding
ENSG00000131849	ZNF132	protein_coding	19	58944181	58951589	protein_coding
ENSG00000249471	ZNF324B	protein_coding	19	58962971	58969200	protein_coding
ENSG00000130528	HRC	protein_coding	19	49654455	49658681	protein_coding
ENSG00000129353	SLC44A2	protein_coding	19	10713133	10755235	protein_coding
ENSG00000166359	WDR88	protein_coding	19	33622996	33666701	protein_coding
ENSG00000130881	LRP3	protein_coding	19	33668509	33698694	protein_coding
ENSG00000130876	SLC7A10	protein_coding	19	33699570	33716756	protein_coding
ENSG00000130529	TRPM4	protein_coding	19	49660998	49715093	protein_coding
ENSG00000245848	CEBPA	protein_coding	19	33790840	33793470	protein_coding
ENSG00000153879	CEBPG	protein_coding	19	33864236	33873592	protein_coding
ENSG00000124299	PEPD	protein_coding	19	33877856	34012700	protein_coding
ENSG00000226104	""	protein_coding	19	10751715	10752093	protein_coding
ENSG00000083812	ZNF324	protein_coding	19	58978423	58984945	protein_coding
ENSG00000083838	ZNF446	protein_coding	19	58985384	58992597	protein_coding
ENSG00000083807	SLC27A5	protein_coding	19	58990879	59023780	protein_coding
ENSG00000268434	""	protein_coding	19	46282695	46289231	protein_coding
ENSG00000185800	DMWD	protein_coding	19	46286205	46296060	protein_coding
ENSG00000119574	ZBTB45	protein_coding	19	59024897	59050278	protein_coding
ENSG00000104941	RSPH6A	protein_coding	19	46298968	46318577	protein_coding
ENSG00000130726	TRIM28	protein_coding	19	59055458	59062089	protein_coding
ENSG00000124302	CHST8	protein_coding	19	34112861	34264414	protein_coding
ENSG00000125755	SYMPK	protein_coding	19	46318668	46366548	protein_coding
ENSG00000153885	KCTD15	protein_coding	19	34286838	34306668	protein_coding
ENSG00000129351	ILF3	protein_coding	19	10764937	10803093	protein_coding
ENSG00000130724	CHMP2A	protein_coding	19	59062933	59066491	protein_coding
ENSG00000257103	LSM14A	protein_coding	19	34663409	34720420	protein_coding
ENSG00000130725	UBE2M	protein_coding	19	59067079	59070327	protein_coding
ENSG00000063127	SLC6A16	protein_coding	19	49792895	49828482	protein_coding
ENSG00000170608	FOXA3	protein_coding	19	46367247	46377055	protein_coding
